Id,Age,Genre,Education,Pays,Ethnicité,Neuroticisme,Extraversion,Ouverture,Agréabilité,Conscienciosité,Impulsivité,Recherche de sensations,Alcohol,Amphetamines,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,LSD,Methadone,Magic mushrooms,Nicotine,Semeron,Volatile substance abuse
803,18-24,Male,À quitté l'école à 18 ans,Republique d'Ireland,Blanc,-0.46725,0.32197,0.14143,-0.76096,-0.65253,10.34% ,11.14% ,5,4,0,3,6,5,6,0,0,3,0,0,4,0,0,0,5,0,5,
804,45-54,Female,Université,USA,Blanc,0.13606,-0.94779,-0.97631,0.76096,-0.27607,14.64% ,11.14% ,6,6,1,0,6,4,5,3,0,0,3,0,6,2,0,0,6,0,0,
805,25-34,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.52135,-1.09207,-0.45174,0.94156,-0.00665,18.83% ,11.62% ,5,2,0,3,6,2,4,1,1,1,0,0,2,2,2,2,6,0,1,
806,18-24,Female,Université,Canada,Blanc,1.98437,29,1.43533,31,0.41594,11.46% ,11.62% ,6,4,3,6,6,2,4,6,4,4,6,5,4,5,0,5,6,0,0,
807,25-34,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.24649,0.16767,-0.31776,-0.45321,-0.89891,7.85% ,11.19% ,2,6,0,6,6,3,4,3,2,2,3,3,0,2,3,3,6,0,1,
808,18-24,Male,À quitté l'école à 17 ans,Australie,Blanc,-0.34799,0.80523,0.72330,0.59042,-0.89891,5.52% ,11.14% ,5,0,0,0,6,6,5,0,0,0,0,0,2,3,0,4,3,0,0,
809,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,1.02119,0.80523,1.06238,-1.07533,-0.52745,10.34% ,11.14% ,6,0,0,5,6,3,5,3,0,0,0,0,0,0,4,0,6,0,0,
810,18-24,Male,Université,USA,Blanc,0.41667,26,-0.97631,0.76096,30,14.64% ,8.97% ,3,3,0,3,6,3,6,3,0,0,3,0,0,0,3,0,6,0,2,
811,18-24,Male,Certificat ou diplome professionel,UK,Blanc,21,-0.80615,37,1.81866,-0.14277,18.83% ,8.97% ,5,0,0,0,4,4,4,3,0,3,0,3,3,0,0,0,6,0,0,
812,18-24,Male,À quitté l'école à 18 ans,USA,Blanc,21,0.80523,1.06238,-0.91699,-0.40581,16.29% ,11.62% ,3,0,0,0,3,4,4,0,0,5,0,3,3,3,0,4,0,0,3,
813,45-54,Female,Université,USA,Blanc,1.23461,1.74091,0.88309,30,29,10.34% ,11.14% ,6,4,1,2,6,3,6,3,2,3,1,0,4,1,3,1,4,0,0,
814,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.13281,-0.69509,-0.01928,-1.34289,-0.89891,7.85% ,11.14% ,4,0,0,4,6,5,4,3,0,0,3,5,6,0,0,3,6,0,3,
815,25-34,Male,Université,USA,Blanc,0.52135,-0.57545,0.72330,32,0.41594,18.83% ,13.21% ,3,2,0,2,6,2,5,2,2,2,5,0,3,2,3,0,6,0,2,
816,18-24,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,-0.67825,0.00332,-0.45174,-0.91699,0.25953,11.46% ,5.46% ,5,3,4,0,6,6,6,3,0,3,0,0,4,3,0,3,6,0,2,
817,18-24,Male,Collège ou université aucun certificat ou diplome,Canada,Blanc,2.46262,0.32197,0.29338,-0.91699,-1.01450,5.52% ,11.14% ,5,2,0,6,5,5,4,3,5,3,3,3,2,2,3,2,6,0,2,
818,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,0.13606,-0.94779,-0.01928,0.43852,0.75830,18.83% ,11.19% ,3,0,0,0,1,5,5,0,0,3,3,3,4,3,0,4,0,0,0,
819,45-54,Male,Doctorat,Australie,Blanc,0.62967,0.16767,0.88309,2.46262,0.25953,16.29% ,13.21% ,4,3,2,4,4,5,4,2,1,2,3,1,2,2,1,2,3,0,1,
820,25-34,Female,Matrise,UK,Blanc,1.60383,-0.80615,-0.01928,-0.30172,-1.13788,13.63% ,13.21% ,5,2,3,5,6,6,5,2,0,4,0,4,6,0,0,2,5,0,1,
821,18-24,Male,Collège ou université aucun certificat ou diplome,Australie,Asiatique ,-0.67825,1.74091,0.72330,0.13136,0.41594,10.34% ,5.46% ,3,0,0,0,6,4,5,0,0,3,0,0,0,5,0,5,4,3,0,
822,18-24,Female,Université,USA,Blanc,-0.34799,0.32197,-0.17779,-0.15487,0.12331,10.34% ,11.14% ,5,4,0,0,6,2,4,4,0,3,0,3,2,3,0,3,3,0,3,
823,18-24,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,-0.05188,1.11406,0.72330,-0.45321,0.41594,18.83% ,11.14% ,6,0,0,0,5,0,6,0,0,0,0,0,0,0,6,0,0,0,0,
824,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.05188,0.16767,0.72330,0.28783,-0.40581,10.34% ,11.14% ,4,0,0,0,6,6,4,0,0,4,0,0,3,5,5,3,6,0,0,
825,18-24,Male,Collège ou université aucun certificat ou diplome,Autre,Mixed-Noir/Asiatique ,0.04257,-0.30033,-0.17779,29,26,7.85% ,11.14% ,5,0,0,0,6,6,6,0,0,0,0,0,5,5,0,4,6,0,4,
826,18-24,Male,Université,Australie,Blanc,0.62967,24,26,0.94156,31,16.29% ,7.00% ,5,6,0,5,6,5,6,0,0,2,0,0,0,0,4,0,6,0,0,
827,18-24,Male,Université,USA,Blanc,0.52135,0.63779,0.14143,-1.07533,1.30612,18.83% ,13.21% ,6,2,0,4,6,6,6,6,5,5,6,0,3,5,6,2,2,0,0,
828,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.13606,1.45421,1.24033,-1.21213,-0.78155,11.46% ,11.19% ,3,6,0,4,6,6,5,4,3,6,4,3,6,4,5,4,0,0,0,
829,18-24,Male,Université,Autre,Blanc,27,0.47617,-0.01928,-0.76096,-0.40581,13.63% ,13.21% ,6,2,0,4,6,3,4,0,0,0,0,0,0,0,0,0,4,0,0,
830,25-34,Female,Doctorat,Australie,Blanc,1.72012,0.47617,1.06238,0.59042,0.12331,14.64% ,11.19% ,5,3,0,0,3,3,6,0,0,5,0,0,0,4,0,0,0,0,0,
831,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.13606,0.63779,1.88511,1.28610,-0.27607,14.64% ,13.21% ,4,3,0,0,6,4,6,0,0,3,0,0,0,5,0,0,4,0,0,
832,18-24,Male,Certificat ou diplome professionel,UK,Blanc,0.31287,-0.43999,-0.71727,0.94156,-0.14277,13.63% ,11.83% ,6,6,2,0,6,5,5,3,0,3,0,0,2,0,0,0,5,0,0,
833,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.91093,-0.80615,0.14143,0.59042,-0.14277,18.83% ,11.19% ,4,0,0,0,6,3,6,0,0,0,0,0,3,0,0,0,5,0,0,
834,25-34,Female,Matrise,USA,Blanc,0.13606,-0.94779,1.43533,0.13136,0.58489,11.46% ,5.46% ,6,3,1,5,6,6,5,1,0,5,0,1,5,5,0,3,3,0,0,
835,45-54,Female,Doctorat,USA,Blanc,0.04257,0.16767,-0.01928,-0.76096,-0.78155,10.34% ,11.19% ,6,6,1,4,4,1,4,1,0,0,0,0,0,1,0,1,1,0,1,
836,25-34,Female,Matrise,USA,Blanc,0.82562,-0.69509,-0.01928,-0.30172,0.58489,18.83% ,8.97% ,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0,
837,18-24,Male,Université,USA,Blanc,0.52135,-0.94779,-0.45174,-0.15487,-0.14277,18.83% ,11.62% ,6,3,0,2,6,6,6,4,0,4,0,2,3,3,2,3,6,0,2,
838,18-24,Male,Université,Australie,Blanc,21,0.16767,-0.01928,-0.30172,30,13.63% ,11.62% ,4,0,4,0,6,4,4,0,0,4,0,0,4,4,0,4,0,0,0,
839,45-54,Male,Matrise,USA,Blanc,-0.34799,0.32197,0.14143,-1.21213,0.25953,13.63% ,13.21% ,3,6,3,2,6,2,4,2,0,2,0,2,0,0,0,0,5,0,3,
840,18-24,Male,Collège ou université aucun certificat ou diplome,Australie,Blanc,21,1.74091,0.58331,0.43852,0.93949,7.85% ,11.62% ,4,0,0,0,4,4,3,0,0,0,0,0,0,6,0,4,0,0,5,
841,18-24,Male,À quitté l'école à 18 ans,UK,Blanc,0.73545,0.00332,2.15324,0.13136,30,7.85% ,11.19% ,6,0,0,0,6,3,6,0,0,4,0,4,5,3,0,3,6,0,2,
842,25-34,Male,Université,USA,Blanc,0.22393,30,0.58331,24,-0.00665,10.34% ,11.14% ,5,6,2,5,6,5,5,3,2,3,3,2,3,3,6,3,6,0,2,
843,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.58016,-0.15487,0.88309,-0.45321,-1.25773,5.52% ,11.19% ,4,4,0,0,6,6,5,0,0,0,0,0,3,0,0,0,4,0,3,
844,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.67825,0.00332,0.29338,1.81866,1.30612,18.83% ,11.19% ,3,2,0,3,5,6,4,2,0,4,0,0,3,3,0,3,0,0,0,
845,25-34,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,0.52135,-0.43999,0.14143,-1.07533,-0.27607,14.64% ,11.62% ,6,1,0,4,6,3,4,1,0,0,1,1,0,1,0,0,1,0,0,
846,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,0.31287,0.80523,1.06238,1.11406,-0.52745,13.63% ,13.21% ,5,0,0,2,4,4,6,0,0,3,0,0,3,0,3,3,4,0,2,
847,35-44,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.91093,28,36,-0.15487,0.25953,14.64% ,4.62% ,6,0,0,5,6,2,6,0,0,0,0,0,4,0,6,0,0,0,0,
848,18-24,Female,Certificat ou diplome professionel,Canada,Blanc,0.52135,-0.43999,35,1.11406,-0.65253,13.63% ,11.19% ,2,6,0,0,5,2,6,2,0,3,0,0,0,0,0,2,6,0,0,
849,25-34,Male,Université,USA,Blanc,0.62967,-0.43999,0.29338,30,-0.89891,11.46% ,11.19% ,3,6,2,6,6,3,4,4,2,3,4,4,0,3,2,5,6,0,1,
850,18-24,Male,À quitté l'école à 18 ans,USA,Blanc,0.52135,0.63779,1.06238,-1.07533,-0.40581,7.85% ,11.14% ,6,6,0,6,6,6,6,3,3,2,0,0,0,3,0,5,3,0,2,
851,55-64,Male,Matrise,USA,Blanc,21,0.00332,1.24033,1.28610,0.41594,13.63% ,11.62% ,4,0,0,0,6,6,6,1,0,0,0,0,2,1,0,3,0,0,0,
852,18-24,Male,Matrise,Autre,Blanc,0.41667,-0.94779,0.44585,-0.30172,0.41594,13.63% ,13.21% ,5,0,2,0,6,5,5,0,0,0,0,0,0,0,0,4,6,0,1,
853,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,28,1.45421,1.43533,0.94156,0.12331,11.46% ,11.62% ,0,2,0,0,6,6,6,0,0,3,0,0,3,3,3,4,0,0,0,
854,25-34,Male,Université,USA,Blanc,0.73545,0.16767,36,-1.21213,-1.25773,13.63% ,11.14% ,2,2,0,2,6,2,6,2,2,2,2,2,3,2,2,2,3,0,2,
855,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.04257,0.00332,1.43533,0.13136,-0.27607,13.63% ,11.62% ,5,5,0,6,6,6,5,2,0,2,2,2,3,2,4,2,3,0,0,
856,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.34799,0.16767,-0.01928,-0.15487,-1.01450,7.85% ,11.19% ,5,0,0,0,6,4,6,0,0,3,0,0,0,3,2,3,4,0,0,
857,18-24,Male,À quitté l'école à 16 ans,Canada,Mixed-Blanc/Noir,0.52135,0.80523,0.58331,-1.07533,-1.13788,11.46% ,11.14% ,5,4,2,3,5,5,5,5,4,3,5,2,0,2,4,2,6,0,1,
858,25-34,Male,Collège ou université aucun certificat ou diplome,UK,Blanc,26,0.47617,1.88511,1.61108,0.41594,18.83% ,11.62% ,2,3,2,0,2,6,2,2,0,3,0,3,3,3,0,3,6,0,0,
859,18-24,Male,Certificat ou diplome professionel,USA,Mixed-Blanc/Asiatique ,0.52135,1.28610,-0.17779,0.59042,2.04506,10.34% ,11.14% ,5,5,0,3,4,5,6,5,0,3,3,3,0,2,6,3,6,0,0,
860,25-34,Male,À quitté l'école à 17 ans,Canada,Blanc,1.37297,-0.80615,-0.45174,30,29,13.63% ,11.19% ,4,6,3,6,6,4,6,5,5,4,6,4,0,2,6,3,6,0,0,
861,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,26,2.32338,1.06238,-0.15487,0.93949,10.34% ,11.19% ,5,5,0,4,6,6,4,3,0,5,0,0,4,0,3,3,4,0,0,
862,18-24,Female,Collège ou université aucun certificat ou diplome,Autre,Asiatique ,1.02119,-1.23177,1.06238,-1.07533,-1.25773,0.37% ,13.21% ,3,6,0,6,4,2,5,2,0,2,2,2,2,2,0,0,6,0,0,
863,25-34,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,0.62967,0.80523,1.06238,-0.45321,28,7.85% ,11.19% ,6,0,0,0,6,6,6,0,0,3,0,2,5,2,0,2,6,0,0,
864,18-24,Male,Université,UK,Blanc,0.04257,-0.15487,-0.17779,-0.60633,-0.40581,5.52% ,11.14% ,6,2,2,2,3,6,4,4,2,2,0,2,2,4,2,2,4,0,0,
865,18-24,Male,Collège ou université aucun certificat ou diplome,Canada,Blanc,20,1.28610,2.15324,0.76096,0.93949,16.29% ,11.62% ,0,0,0,0,5,6,5,0,0,0,0,0,3,5,2,3,5,0,0,
866,18-24,Male,Collège ou université aucun certificat ou diplome,Republique d'Ireland,Blanc,1.60383,-0.57545,-0.17779,32,-0.65253,16.29% ,11.19% ,6,1,4,4,6,6,5,4,0,3,0,0,6,1,3,2,6,0,1,
867,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.14882,1.11406,-0.58331,-0.60633,-0.78155,10.34% ,11.62% ,5,0,0,0,6,4,5,0,0,5,0,0,0,0,0,0,0,0,0,
868,18-24,Male,Collège ou université aucun certificat ou diplome,Canada,Blanc,0.41667,-1.09207,0.58331,0.59042,-0.78155,13.63% ,11.83% ,5,5,0,5,2,4,4,4,0,3,0,3,5,2,4,3,5,0,0,
869,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.05188,1.28610,1.43533,0.76096,2.04506,11.46% ,11.14% ,6,3,0,0,6,6,4,0,0,6,0,0,3,0,0,0,6,0,0,
870,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,24,0.32197,0.72330,0.94156,1.63088,16.29% ,13.21% ,5,3,0,0,5,5,4,0,0,2,0,0,3,3,4,4,4,0,0,
871,45-54,Male,Certificat ou diplome professionel,UK,Blanc,1.60383,-0.69509,0.88309,-0.30172,28,7.85% ,5.46% ,3,1,2,2,6,3,6,2,0,2,1,2,3,1,1,1,6,0,0,
872,25-34,Male,Université,USA,Blanc,0.91093,-0.80615,1.06238,-0.45321,1.13407,10.34% ,5.46% ,6,2,2,2,6,2,6,2,1,2,2,2,2,4,2,4,3,0,0,
873,18-24,Male,Matrise,USA,Blanc,0.22393,1.58487,0.14143,32,-1.01450,11.46% ,13.21% ,5,4,0,5,6,5,6,4,0,4,0,0,5,0,6,0,6,0,4,
874,25-34,Female,Matrise,USA,Blanc,-0.67825,-0.43999,-0.01928,0.59042,-0.27607,16.29% ,8.97% ,5,0,0,2,6,5,5,2,0,0,0,0,0,1,0,2,2,0,0,
875,18-24,Female,Collège ou université aucun certificat ou diplome,UK,Blanc,1.49158,27,0.14143,-0.76096,23,16.29% ,3.77% ,4,0,0,2,6,2,6,0,0,0,0,0,0,0,0,0,6,0,0,
876,25-34,Female,Matrise,USA,Blanc,0.22393,-1.09207,-0.58331,0.28783,-1.01450,11.46% ,11.83% ,5,6,2,5,6,3,4,4,0,0,0,0,0,0,4,3,6,0,0,
877,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Autre ,0.73545,0.32197,1.43533,-0.01729,-0.78155,5.52% ,5.46% ,5,6,0,4,6,6,6,3,0,5,0,0,4,5,0,4,6,0,3,
878,35-44,Male,Certificat ou diplome professionel,USA,Autre ,1.23461,24,0.72330,30,-0.40581,0.37% ,11.19% ,3,5,1,2,5,4,5,2,2,0,4,0,6,1,6,1,1,0,0,
879,25-34,Male,Collège ou université aucun certificat ou diplome,Australie,Blanc,27,0.47617,0.72330,0.43852,25,5.52% ,5.46% ,5,3,0,0,5,4,6,0,0,4,0,2,6,0,0,0,2,0,0,
880,18-24,Female,Université,USA,Blanc,-0.58016,1.45421,0.88309,-0.01729,0.12331,10.34% ,13.21% ,5,3,0,0,6,6,5,3,0,4,0,0,0,3,0,5,5,0,0,
881,25-34,Male,Matrise,USA,Blanc,1.23461,0.00332,-0.31776,-0.15487,-0.14277,7.85% ,11.19% ,6,6,2,6,6,3,3,2,0,2,0,0,2,0,3,3,3,0,0,
882,18-24,Female,À quitté l'école avant 16 ans,USA,Blanc,0.62967,-0.15487,0.88309,-0.45321,31,13.63% ,5.46% ,5,4,0,4,5,6,5,5,0,5,4,4,4,4,4,4,5,0,3,
883,35-44,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.60383,-1.09207,0.29338,-0.60633,-0.78155,5.52% ,13.21% ,4,6,1,2,6,4,6,1,5,1,3,0,0,1,6,1,1,0,1,
884,25-34,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,25,1.45421,1.24033,-0.91699,-0.14277,11.46% ,11.14% ,2,2,0,2,6,2,5,2,2,0,2,2,2,2,3,2,2,0,2,
885,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.04257,1.28610,0.72330,0.28783,-0.65253,13.63% ,11.19% ,6,3,0,4,6,6,4,3,0,3,2,0,3,3,3,2,6,0,0,
886,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Autre ,1.49158,0.00332,0.29338,0.76096,-0.14277,18.83% ,11.19% ,5,6,4,6,6,5,4,0,0,3,0,0,6,0,0,0,5,0,4,
887,25-34,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,1.02119,19,0.14143,-0.01729,-0.14277,13.63% ,11.62% ,4,2,0,5,6,5,5,0,0,2,0,0,5,2,0,4,6,0,0,
888,18-24,Male,Université,UK,Blanc,0.41667,-0.43999,0.14143,-0.30172,-0.00665,10.34% ,13.21% ,4,0,3,0,6,5,5,0,0,5,0,0,2,0,0,3,4,0,0,
889,18-24,Male,Université,UK,Blanc,-0.46725,2.57309,0.72330,1.45039,0.12331,13.63% ,11.14% ,6,3,2,4,6,5,5,4,0,4,0,5,4,4,0,4,0,0,0,
890,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,26,1.45421,1.65653,1.81866,-0.78155,13.63% ,11.19% ,5,0,0,0,5,6,4,2,0,4,0,0,2,3,0,3,2,0,0,
891,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,0.41667,0.80523,1.24033,1.11406,0.58489,16.29% ,11.62% ,5,0,0,0,4,4,5,0,0,0,0,0,0,5,0,3,0,0,0,
892,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Autre ,0.13606,0.96248,1.06238,0.59042,0.58489,16.29% ,11.19% ,4,3,3,3,6,4,5,4,0,4,0,0,3,4,0,3,4,0,3,
893,25-34,Male,Collège ou université aucun certificat ou diplome,Republique d'Ireland,Blanc,22,2.12700,0.88309,-0.01729,0.93949,18.83% ,13.21% ,5,6,2,6,6,5,5,4,2,4,3,5,0,3,3,4,6,0,1,
894,25-34,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,0.13606,-0.43999,33,27,-0.14277,11.46% ,11.19% ,3,3,0,0,4,2,5,3,0,3,0,0,3,3,0,0,3,0,0,
895,25-34,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.02119,29,0.29338,18,30,7.85% ,5.46% ,4,4,2,4,6,4,4,2,2,2,2,2,4,4,3,4,2,0,5,
896,25-34,Female,À quitté l'école à 17 ans,UK,Blanc,3.27393,24,-0.84732,-1.07533,24,11.46% ,7.00% ,6,3,2,2,6,3,4,2,0,2,1,0,6,0,0,2,2,0,3,
897,18-24,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,23,27,-0.01928,27,-0.27607,11.46% ,11.19% ,5,3,0,3,3,3,4,0,0,0,0,0,3,3,0,3,5,0,2,
898,18-24,Female,Certificat ou diplome professionel,UK,Blanc,20,-0.30033,0.14143,0.13136,-0.65253,16.29% ,11.62% ,4,2,3,0,6,6,6,3,0,3,0,2,3,0,0,0,6,0,0,
899,25-34,Male,Matrise,USA,Blanc,28,1.11406,-0.17779,0.13136,0.41594,18.83% ,11.62% ,5,4,3,6,6,6,6,3,2,4,0,3,4,5,0,3,6,0,2,
900,25-34,Male,Université,USA,Blanc,1.83990,-0.30033,-0.45174,-0.45321,-1.01450,5.52% ,5.46% ,6,0,0,0,6,6,6,0,0,0,0,0,3,0,0,0,6,0,0,
901,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,1.83990,-0.94779,-0.97631,-0.91699,-1.01450,0.37% ,5.46% ,6,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,4,0,3,
902,18-24,Male,Université,Canada,Blanc,15,1.74091,35,12,-0.14277,11.46% ,11.14% ,5,6,4,6,6,4,5,5,5,4,4,5,5,2,5,3,6,0,0,
903,18-24,Male,Collège ou université aucun certificat ou diplome,UK,Noir,0.04257,-0.94779,0.44585,-0.60633,-0.89891,11.46% ,11.14% ,5,0,0,2,6,5,6,0,0,4,0,0,6,0,0,0,6,0,0,
904,25-34,Female,Matrise,USA,Blanc,0.22393,-0.69509,0.29338,-0.60633,-1.13788,11.46% ,13.21% ,6,2,0,2,5,4,5,2,2,2,6,2,0,2,3,2,6,0,2,
905,18-24,Male,À quitté l'école à 18 ans,USA,Blanc,-0.05188,0.96248,-0.01928,0.43852,-0.65253,10.34% ,11.14% ,4,6,4,4,6,6,5,3,0,3,3,0,4,3,6,4,6,0,0,
906,35-44,Female,Université,USA,Blanc,1.02119,-0.30033,1.06238,-1.07533,0.41594,14.64% ,8.97% ,6,0,0,0,6,2,6,0,0,0,0,0,6,0,3,0,1,0,0,
907,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,1.37297,-0.15487,-0.17779,27,-1.13788,10.34% ,13.21% ,2,3,0,6,6,6,6,5,0,4,6,0,3,4,5,3,2,0,0,
908,25-34,Male,Certificat ou diplome professionel,Autre,Blanc,0.41667,0.32197,0.14143,-0.01729,2.04506,16.29% ,11.19% ,5,2,2,0,6,6,6,2,0,3,0,0,0,3,0,2,3,0,1,
909,35-44,Male,Université,Australie,Blanc,24,0.32197,-0.71727,-1.34289,0.41594,11.46% ,11.14% ,4,5,2,0,6,1,5,3,0,0,0,0,1,3,0,0,0,0,0,
910,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Autre ,-0.24649,0.00332,-0.31776,0.76096,-0.78155,14.64% ,5.46% ,5,4,0,4,6,6,4,3,0,3,0,0,3,3,3,4,6,0,0,
911,18-24,Male,Université,USA,Blanc,0.13606,0.63779,-0.01928,-1.34289,-0.00665,10.34% ,11.19% ,5,5,3,6,4,5,5,3,0,0,3,0,0,3,6,2,0,0,0,
912,25-34,Female,Collège ou université aucun certificat ou diplome,USA,Autre ,1.37297,0.47617,1.06238,-0.91699,28,5.52% ,11.14% ,6,0,0,6,3,6,5,3,0,5,0,0,3,3,4,2,3,0,0,
913,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,2.12700,19,32,-0.01729,31,11.46% ,8.97% ,4,4,0,4,5,4,5,4,0,3,5,0,0,0,6,2,6,0,0,
914,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.73545,30,-0.71727,-1.34289,-0.78155,18.83% ,11.19% ,4,0,0,2,6,5,4,0,0,0,0,0,6,0,0,0,4,0,0,
915,35-44,Male,Université,USA,Blanc,0.31287,29,34,32,0.75830,16.29% ,13.21% ,3,0,0,6,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,
916,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,25,2.32338,1.24033,0.94156,0.93949,13.63% ,11.19% ,5,0,0,0,6,6,3,0,0,5,0,0,0,4,0,0,5,0,0,
917,25-34,Female,À quitté l'école à 17 ans,USA,Blanc,2.28554,20,-0.58331,28,19,5.52% ,11.14% ,5,4,0,5,6,6,6,3,1,1,0,0,2,0,5,1,6,0,0,
918,18-24,Male,À quitté l'école à 18 ans,USA,Mixed-Blanc/Noir,0.22393,0.00332,-0.01928,-0.45321,0.93949,16.29% ,11.83% ,6,6,0,4,5,4,5,0,0,2,3,0,6,2,6,2,4,0,0,
919,25-34,Male,À quitté l'école à 16 ans,USA,Blanc,0.41667,-0.15487,-0.17779,-0.15487,-0.52745,13.63% ,11.19% ,4,3,0,3,3,3,6,2,3,2,4,2,3,0,3,0,2,0,0,
920,18-24,Female,Collège ou université aucun certificat ou diplome,USA,Blanc,1.72012,28,-0.17779,1.61108,0.41594,11.46% ,11.14% ,3,0,0,0,6,4,6,0,0,0,0,0,5,0,0,0,3,0,0,
921,18-24,Male,À quitté l'école à 18 ans,Canada,Blanc,0.22393,1.45421,2.15324,-0.30172,-1.01450,5.52% ,5.46% ,6,4,2,3,6,6,4,5,0,5,5,4,3,5,3,5,6,0,0,
922,35-44,Male,Matrise,UK,Blanc,-0.24649,-0.30033,-0.71727,-0.76096,0.12331,7.85% ,11.62% ,5,0,0,5,6,2,6,0,0,0,1,0,3,0,3,2,6,0,0,
923,18-24,Male,Collège ou université aucun certificat ou diplome,Autre,Blanc,25,0.47617,1.06238,-1.34289,0.41594,18.83% ,11.14% ,6,4,0,2,4,6,6,3,0,4,0,3,4,4,3,4,6,0,3,
924,18-24,Male,À quitté l'école avant 16 ans,Australie,Blanc,0.13606,-0.30033,-0.01928,0.43852,-1.13788,18.83% ,13.21% ,3,4,0,2,6,6,6,2,2,2,0,0,4,5,6,3,6,0,2,
925,18-24,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,25,30,-0.71727,-1.21213,-1.13788,13.63% ,11.83% ,3,0,0,0,6,4,5,0,0,0,0,0,0,0,0,5,0,0,0,
926,25-34,Male,À quitté l'école à 18 ans,USA,Blanc,1.23461,-1.23177,29,-1.07533,-0.78155,7.85% ,11.83% ,3,0,0,3,6,3,5,2,3,2,2,2,4,0,6,2,6,0,3,
927,18-24,Male,À quitté l'école à 16 ans,USA,Blanc,1.02119,29,0.29338,0.13136,-0.89891,11.46% ,11.62% ,3,3,0,3,6,6,5,3,2,2,3,3,5,3,6,0,6,0,2,
928,18-24,Male,Certificat ou diplome professionel,USA,Blanc,28,1.28610,0.58331,1.11406,-0.65253,18.83% ,11.19% ,5,2,0,0,5,6,4,0,0,3,0,0,3,4,0,5,5,0,2,
929,25-34,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,0.22393,-1.23177,0.88309,-0.76096,-0.27607,18.83% ,11.19% ,5,0,0,3,5,5,6,1,0,2,0,0,3,2,3,4,2,0,2,
930,25-34,Male,Collège ou université aucun certificat ou diplome,USA,Blanc,-0.58016,1.45421,1.65653,1.61108,0.58489,13.63% ,11.14% ,4,1,0,3,6,6,5,0,0,3,0,0,3,0,0,3,6,0,0,
931,18-24,Female,Collège ou université aucun certificat ou diplome,UK,Autre ,-0.24649,0.96248,0.72330,0.28783,-0.27607,11.46% ,11.62% ,4,5,4,3,6,6,5,4,0,4,0,3,0,0,0,0,6,0,2,
